"seqnames","start","end","width","strand","peak_id","log2FoldChange","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr11",34988260,34989078,819,"*","chr11_34988260_34989078",1.20686365042692,0.00631590885071064,"Intron (ENST00000448838.8/8050, intron 9 of 10)",11,34984633,35020591,35959,1,"8050","ENST00000477173.3",3627,"ENSG00000110435","PDHX","pyruvate dehydrogenase complex component X"
"chr11",35198658,35199865,1208,"*","chr11_35198658_35199865",1.59795485315095,1.34177720133364e-05,"Promoter (<=1kb)",11,35197857,35201731,3875,1,"960","ENST00000525348.1",801,"ENSG00000026508","CD44","CD44 molecule (IN blood group)"
"chr11",35232608,35233748,1141,"*","chr11_35232608_35233748",1.24586620395627,1.06006165456144e-11,"Downstream (<=300bp)",11,35237969,35286202,48234,1,"107984324","ENST00000844195.1",-4221,"ENSG00000255004","SLC1A2-AS1","SLC1A2 antisense RNA 1"
"chr11",35334694,35335703,1010,"*","chr11_35334694_35335703",-1.07079383029818,4.42802518176404e-05,"Intron (ENST00000278379.9/6506, intron 1 of 10)",11,35286816,35352360,65545,2,"6506","ENST00000645892.1",16657,"ENSG00000110436","SLC1A2","solute carrier family 1 member 2"
"chr11",35781202,35781763,562,"*","chr11_35781202_35781763",1.072761791214,0.000905832025167347,"Intron (ENST00000299413.7/54765, intron 4 of 4)",11,35724256,35806621,82366,1,"54765","ENST00000532066.1",56946,"ENSG00000166326","TRIM44","tripartite motif containing 44"
"chr11",36019664,36020207,544,"*","chr11_36019664_36020207",-1.21769744269026,0.00605128706917437,"Intron (ENST00000524419.5/143458, intron 1 of 5)",11,36010098,36010204,107,1,"100616311","ENST00000579824.1",9566,"ENSG00000263389","MIR3973","microRNA 3973"
"chr11",36130344,36130988,645,"*","chr11_36130344_36130988",-1.25591315620891,0.00659406270496154,"Intron (ENST00000524419.5/143458, intron 4 of 5)",11,36109925,36229211,119287,1,"143458","ENST00000534091.1",20419,"ENSG00000179241","LDLRAD3","low density lipoprotein receptor class A domain containing 3"
"chr11",36405508,36406484,977,"*","chr11_36405508_36406484",-1.23247998414892,0.000257069333657645,"Intron (ENST00000529034.5/79899, intron 3 of 3)",11,36401065,36462439,61375,1,"79899","ENST00000527487.1",4443,"ENSG00000135362","PRR5L","proline rich 5 like"
"chr11",36412593,36413417,825,"*","chr11_36412593_36413417",1.26021748428482,5.4814771793218e-08,"Intron (ENST00000529034.5/79899, intron 3 of 3)",11,36401065,36462439,61375,1,"79899","ENST00000527487.1",11528,"ENSG00000135362","PRR5L","proline rich 5 like"
"chr11",36463609,36464332,724,"*","chr11_36463609_36464332",1.23317961727094,0.000770660543776995,"3' UTR",11,36455289,36463676,8388,1,"79899","ENST00000530627.1",8320,"ENSG00000135362","PRR5L","proline rich 5 like"
"chr11",37409072,37409586,515,"*","chr11_37409072_37409586",2.14898750265454,0.00252888972952309,"Distal Intergenic",11,37938601,37954663,16063,1,"105376633","ENST00000532562.1",-529015,"ENSG00000254516","LINC02760","long intergenic non-protein coding RNA 2760"
"chr11",38543232,38543762,531,"*","chr11_38543232_38543762",2.10197054895795,8.90845122085541e-05,"Distal Intergenic",11,38617369,38635095,17727,2,"103312105","ENST00000799662.1",91333,"ENSG00000255175","LINC02759","long intergenic non-protein coding RNA 2759"
"chr11",43735912,43737117,1206,"*","chr11_43735912_43737117",1.25301254839199,8.0360130935265e-05,"Intron (ENST00000532864.6/51144, intron 3 of 10)",11,43724039,43840033,115995,1,"51144","ENST00000527213.5",11873,"ENSG00000149084","HSD17B12","hydroxysteroid 17-beta dehydrogenase 12"
"chr11",44229028,44230131,1104,"*","chr11_44229028_44230131",3.13553234907493,4.63085871455408e-15,"Promoter (<=1kb)",11,44230343,44245413,15071,1,"2132","ENST00000684437.1",-212,"ENSG00000151348","EXT2","exostosin glycosyltransferase 2"
"chr11",44300743,44301689,947,"*","chr11_44300743_44301689",-1.00381442813718,0.00491005731172511,"Intron (ENST00000652299.1/60529, intron 1 of 3)",11,44260440,44310139,49700,2,"60529","ENST00000652299.1",8450,"ENSG00000052850","ALX4","ALX homeobox 4"
"chr11",44301782,44302403,622,"*","chr11_44301782_44302403",-1.66708115822524,1.11928604938122e-05,"Intron (ENST00000652299.1/60529, intron 1 of 3)",11,44260440,44310139,49700,2,"60529","ENST00000652299.1",7736,"ENSG00000052850","ALX4","ALX homeobox 4"
"chr11",44333077,44334027,951,"*","chr11_44333077_44334027",-1.22604607455343,0.000696182100321834,"Distal Intergenic",11,44260440,44310139,49700,2,"60529","ENST00000652299.1",-22938,"ENSG00000052850","ALX4","ALX homeobox 4"
"chr11",44416660,44417276,617,"*","chr11_44416660_44417276",-1.1316664615633,0.00110792822102022,"Intron (ENST00000830683.1/ENST00000830683.1, intron 1 of 1)",11,44260440,44310139,49700,2,"60529","ENST00000652299.1",-106521,"ENSG00000052850","ALX4","ALX homeobox 4"
"chr11",44563655,44564155,501,"*","chr11_44563655_44564155",1.13207673162199,0.00154679121830118,"Promoter (<=1kb)",11,44564427,44615295,50869,1,"3732","ENST00000526958.5",-272,"ENSG00000085117","CD82","CD82 molecule"
"chr11",44815065,44815588,524,"*","chr11_44815065_44815588",-1.03991000584796,0.0239707077882441,"Intron (ENST00000533786.5/90139, intron 2 of 6)",11,44859603,44909839,50237,1,"90139","ENST00000520837.5",-44015,"ENSG00000157570","TSPAN18","tetraspanin 18"
"chr11",45259531,45260527,997,"*","chr11_45259531_45260527",-1.05201768846804,0.000531920566430188,"Intron (ENST00000020926.8/57586, intron 1 of 5)",11,45252589,45285924,33336,2,"57586","ENST00000528101.1",25397,"ENSG00000019505","SYT13","synaptotagmin 13"
"chr11",47264220,47265044,825,"*","chr11_47264220_47265044",1.0191520468276,0.000953449616775933,"Promoter (2-3kb)",11,47267945,47268844,900,1,"10062","ENST00000462051.5",-2901,"ENSG00000025434","NR1H3","nuclear receptor subfamily 1 group H member 3"
"chr11",48172753,48173455,703,"*","chr11_48172753_48173455",1.07099939347845,0.00270758084735794,"Distal Intergenic",11,48145078,48149866,4789,1,"5795","ENST00000527026.1",27675,"ENSG00000149177","PTPRJ","protein tyrosine phosphatase receptor type J"
"chr11",57299018,57299938,921,"*","chr11_57299018_57299938",-1.16996792099315,2.97825640118978e-05,"Promoter (<=1kb)",11,57299642,57300679,1038,2,"85456","ENST00000532273.5",741,"ENSG00000149115","TNKS1BP1","tankyrase 1 binding protein 1"
"chr11",57315404,57316464,1061,"*","chr11_57315404_57316464",-1.0330571684277,6.37075241421702e-07,"Intron (ENST00000528882.5/85456, intron 4 of 6)",11,57309832,57311469,1638,2,"85456","ENST00000530920.1",-3935,"ENSG00000149115","TNKS1BP1","tankyrase 1 binding protein 1"
"chr11",57391452,57391999,548,"*","chr11_57391452_57391999",-2.04303382637117,5.81108977259956e-09,"Promoter (<=1kb)",11,57386780,57390650,3871,2,"5553","ENST00000311862.10",-802,"ENSG00000186652","PRG2","proteoglycan 2, pro eosinophil major basic protein"
"chr11",57410154,57410786,633,"*","chr11_57410154_57410786",-1.11049898900119,1.75893599244658e-07,"Promoter (<=1kb)",11,57389010,57410113,21104,2,"5553","ENST00000529411.1",-41,"ENSG00000186652","PRG2","proteoglycan 2, pro eosinophil major basic protein"
"chr11",57485517,57486109,593,"*","chr11_57485517_57486109",-1.42048140302215,1.56311049852432e-11,"Intron (ENST00000278426.8/8501, intron 14 of 14)",11,57491253,57494520,3268,2,"8501","ENST00000529452.5",8411,"ENSG00000149150","SLC43A1","solute carrier family 43 member 1"
"chr11",57776080,57776710,631,"*","chr11_57776080_57776710",2.00449113564794,6.65468894104276e-07,"Intron (ENST00000673781.1/100528016, intron 2 of 18)",11,57781603,57796584,14982,1,"100528016","ENST00000530068.5",-4893,"ENSG00000288534","TMX2-CTNND1","TMX2-CTNND1 readthrough (NMD candidate)"
"chr11",61012339,61013034,696,"*","chr11_61012339_61013034",-1.36446194688625,1.8093899384989e-05,"Promoter (2-3kb)",11,61015421,61017549,2129,1,"923","ENST00000419282.2",-2387,"ENSG00000013725","CD6","CD6 molecule"
"chr11",61725817,61726385,569,"*","chr11_61725817_61726385",-1.5208743083811,3.8819410396197e-06,"3' UTR",11,61752636,61788518,35883,1,"745","ENST00000278836.10",-26251,"ENSG00000124920","MYRF","myelin regulatory factor"
"chr11",65459045,65460449,1405,"*","chr11_65459045_65460449",-1.11341105707387,0.0123975061734008,"Intron (ENST00000755226.1/101927789, intron 1 of 1)",11,65455313,65466720,11408,1,"101927789","ENST00000309775.8",3732,"ENSG00000291174","FAUP4","FAU pseudogene 4"
"chr11",65776192,65776767,576,"*","chr11_65776192_65776767",-1.00104843240034,0.00471329275915761,"3' UTR",11,65773898,65780976,7079,2,"91056","ENST00000532090.3",4209,"ENSG00000254470","AP5B1","adaptor related protein complex 5 subunit beta 1"
"chr11",65880609,65881489,881,"*","chr11_65880609_65881489",-1.39917839194436,0.000333272781016284,"Promoter (<=1kb)",11,65879842,65880622,781,1,"1521","ENST00000524681.1",767,"ENSG00000172543","CTSW","cathepsin W"
"chr11",66892789,66893397,609,"*","chr11_66892789_66893397",-1.10288590118356,0.0191937192643312,"Intron (ENST00000727211.1/ENST00000727211.1, intron 1 of 1)",11,66848513,66907901,59389,2,"5091","ENST00000393955.6",14504,"ENSG00000173599","PC","pyruvate carboxylase"
"chr11",67245876,67247108,1233,"*","chr11_67245876_67247108",1.35205974525914,0.00127266689865122,"Promoter (<=1kb)",11,67245539,67248368,2830,1,"22992","ENST00000534486.1",337,"ENSG00000173120","KDM2A","lysine demethylase 2A"
"chr11",68036868,68037380,513,"*","chr11_68036868_68037380",-1.10414170825107,0.00325950147221212,"Promoter (<=1kb)",11,68036029,68036644,616,1,"4728","ENST00000531282.1",839,"ENSG00000110717","NDUFS8","NADH:ubiquinone oxidoreductase core subunit S8"
"chr11",69040710,69041390,681,"*","chr11_69040710_69041390",-1.46277788174956,2.99247212356169e-05,"Distal Intergenic",11,69048932,69090597,41666,1,"219931","ENST00000294309.8",-7542,"ENSG00000162341","TPCN2","two pore segment channel 2"
"chr11",69080304,69080822,519,"*","chr11_69080304_69080822",-1.20104865983815,0.000137277760805947,"Promoter (2-3kb)",11,69083176,69083258,83,1,"100422846","ENST00000581178.1",-2354,"ENSG00000265539","MIR3164","microRNA 3164"
"chr11",69348400,69349114,715,"*","chr11_69348400_69349114",1.07153977452422,0.0037561233347185,"Intron (ENST00000544781.5/105369370, intron 2 of 2)",11,69341556,69367415,25860,1,"105369370","ENST00000540356.1",6844,NA,"LOC105369370","uncharacterized LOC105369370"
"chr11",69681932,69682654,723,"*","chr11_69681932_69682654",-1.03526203911559,0.011402730948355,"Distal Intergenic",11,69671378,69675416,4039,2,"220064","ENST00000542341.1",-6516,"ENSG00000149716","LTO1","LTO1 maturation factor of ABCE1"
"chr11",69867447,69868289,843,"*","chr11_69867447_69868289",-1.0342618139529,0.000783396470793163,"Distal Intergenic",11,69825347,69828105,2759,1,"107984368","ENST00000772586.1",42100,NA,"LOC107984368","uncharacterized LOC107984368"
"chr11",70002345,70002881,537,"*","chr11_70002345_70002881",-1.54408739511797,0.00030121451527935,"Intron (ENST00000534086.1/55107, intron 1 of 1)",11,69985907,70189530,203624,1,"55107","ENST00000531349.6",16438,"ENSG00000131620","ANO1","anoctamin 1"
"chr11",70419916,70420424,509,"*","chr11_70419916_70420424",-1.13209999175084,6.68743661198887e-05,"Promoter (<=1kb)",11,70420125,70429125,9001,1,"2017","ENST00000527962.5",0,"ENSG00000085733","CTTN","cortactin"
"chr11",70476547,70477096,550,"*","chr11_70476547_70477096",-1.23916766997227,2.22954353116874e-05,"Intron (ENST00000601538.6/22941, intron 25 of 25)",11,70469435,70487720,18286,2,"22941","ENST00000654939.1",10624,"ENSG00000162105","SHANK2","SH3 and multiple ankyrin repeat domains 2"
"chr11",70553605,70554127,523,"*","chr11_70553605_70554127",-2.03212733928318,4.09166566929365e-12,"Intron (ENST00000601538.6/22941, intron 17 of 25)",11,70469435,70487720,18286,2,"22941","ENST00000654939.1",-65885,"ENSG00000162105","SHANK2","SH3 and multiple ankyrin repeat domains 2"
"chr11",70828181,70829254,1074,"*","chr11_70828181_70829254",-1.35839505669108,4.11862895294626e-08,"Promoter (1-2kb)",11,70469435,70826894,357460,2,"22941","ENST00000656230.1",-1287,"ENSG00000162105","SHANK2","SH3 and multiple ankyrin repeat domains 2"
"chr11",71116034,71117828,1795,"*","chr11_71116034_71117828",-1.01564031428828,0.000302176335050301,"Intron (ENST00000601538.6/22941, intron 4 of 25)",11,70952702,71094688,141987,2,"22941","ENST00000458632.2",-21346,"ENSG00000162105","SHANK2","SH3 and multiple ankyrin repeat domains 2"
"chr11",71960803,71961748,946,"*","chr11_71960803_71961748",-1.03936912816612,0.01059010256629,"Exon (ENST00000530058.5/55298, exon 3 of 6)",11,71957239,71983170,25932,1,"55298","ENST00000526903.1",3564,"ENSG00000137522","RNF121","ring finger protein 121"
"chr11",72397930,72398996,1067,"*","chr11_72397930_72398996",-2.38201435885832,1.4155213857247e-07,"Intron (ENST00000294053.9/81570, intron 3 of 16)",11,72293300,72380326,87027,2,"81570","ENST00000642187.1",-17604,"ENSG00000162129","CLPB","ClpB family mitochondrial disaggregase"
"chr11",72475178,72475887,710,"*","chr11_72475178_72475887",-1.32390531781647,0.000334670916534543,"Distal Intergenic",11,72293303,72434680,141378,2,"81570","ENST00000535990.6",-40498,"ENSG00000162129","CLPB","ClpB family mitochondrial disaggregase"
"chr11",72690087,72691022,936,"*","chr11_72690087_72691022",-1.27430555250563,0.00071525123594177,"Promoter (<=1kb)",11,72687260,72689546,2287,2,"116985","ENST00000542612.1",-541,"ENSG00000186635","ARAP1","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
"chr11",72806939,72808754,1816,"*","chr11_72806939_72808754",-1.41461696362202,4.19498077005105e-05,"Exon (ENST00000719213.1/ENST00000719213.1, exon 2 of 3)",11,72810395,72813000,2606,2,"107984421","ENST00000719395.1",4246,NA,"LOC107984421","uncharacterized LOC107984421"
"chr11",72818907,72819485,579,"*","chr11_72818907_72819485",-1.04706127592827,0.00189294610209627,"Promoter (2-3kb)",11,72816745,72820338,3594,1,"89849","ENST00000538842.1",2162,"ENSG00000168010","ATG16L2","autophagy related 16 like 2"
"chr11",73739246,73740752,1507,"*","chr11_73739246_73740752",1.35763636327168,0.000108377543177545,"Intron (ENST00000336083.8/5870, intron 1 of 7)",11,73677399,73760095,82697,2,"5870","ENST00000541973.5",19343,"ENSG00000175582","RAB6A","RAB6A, member RAS oncogene family"
"chr11",75063598,75064166,569,"*","chr11_75063598_75064166",-1.00357544743263,0.00525174044832885,"Distal Intergenic",11,75081753,75096876,15124,2,"341152","ENST00000641504.1",32710,"ENSG00000171561","OR2AT4","olfactory receptor family 2 subfamily AT member 4"
"chr11",75265999,75266651,653,"*","chr11_75265999_75266651",-1.79554884334467,2.38345521556139e-06,"3' UTR",11,75270930,75274938,4009,2,"408","ENST00000531012.1",8287,"ENSG00000137486","ARRB1","arrestin beta 1"
"chr11",75286752,75287266,515,"*","chr11_75286752_75287266",-1.01072292253258,0.00111661344343823,"Promoter (2-3kb)",11,75281614,75284313,2700,2,"408","ENST00000529280.5",-2439,"ENSG00000137486","ARRB1","arrestin beta 1"
"chr11",75925023,75926264,1242,"*","chr11_75925023_75926264",1.63203981946927,2.95036195366833e-05,"Intron (ENST00000356136.8/7405, intron 6 of 14)",11,75930860,76141500,210641,1,"7405","ENST00000533454.5",-4596,"ENSG00000198382","UVRAG","UV radiation resistance associated"
"chr11",76024932,76025483,552,"*","chr11_76024932_76025483",2.61857710122708,1.03529128275211e-16,"Intron (ENST00000356136.8/7405, intron 12 of 14)",11,75980060,76141783,161724,1,"7405","ENST00000532130.1",44872,"ENSG00000198382","UVRAG","UV radiation resistance associated"
"chr11",76476444,76477880,1437,"*","chr11_76476444_76477880",1.09334152120032,0.00487276422802855,"Intron (ENST00000427574.6/56946, intron 9 of 9)",11,76446939,76553025,106087,1,"56946","ENST00000529032.5",29505,"ENSG00000158636","EMSY","EMSY transcriptional repressor, BRCA2 interacting"
"chr11",76542373,76543519,1147,"*","chr11_76542373_76543519",-1.04581271682847,7.23534897151158e-05,"Promoter (<=1kb)",11,76542239,76550363,8125,1,"56946","ENST00000532719.1",134,"ENSG00000158636","EMSY","EMSY transcriptional repressor, BRCA2 interacting"
"chr11",76574224,76575024,801,"*","chr11_76574224_76575024",2.57108354877019,1.21021117933542e-07,"Distal Intergenic",11,76545948,76550006,4059,1,"56946","ENST00000531793.1",28276,"ENSG00000158636","EMSY","EMSY transcriptional repressor, BRCA2 interacting"
"chr11",77026177,77027679,1503,"*","chr11_77026177_77027679",1.20190243160519,0.000169760249035931,"3' UTR",11,77019537,77020600,1064,1,"55331","ENST00000530921.1",6640,"ENSG00000078124","ACER3","alkaline ceramidase 3"
"chr11",77299380,77300979,1600,"*","chr11_77299380_77300979",-1.01463698244586,0.00610408699512736,"Promoter (<=1kb)",11,77271356,77301649,30294,2,"220032","ENST00000527489.1",670,"ENSG00000178795","GDPD4","glycerophosphodiester phosphodiesterase domain containing 4"
"chr11",77361058,77361636,579,"*","chr11_77361058_77361636",3.48077588917165,2.1811809860985e-07,"Promoter (2-3kb)",11,77323269,77358953,35685,2,"5058","ENST00000525542.5",-2105,"ENSG00000149269","PAK1","p21 (RAC1) activated kinase 1"
"chr11",77657998,77659111,1114,"*","chr11_77657998_77659111",1.10253738164117,0.00284211946899188,"Distal Intergenic",11,77675079,77677061,1983,2,"51773","ENST00000529470.1",17950,"ENSG00000048649","RSF1","remodeling and spacing factor 1"
"chr11",78219841,78220404,564,"*","chr11_78219841_78220404",-1.2949368588846,0.000344368414223828,"Exon (ENST00000361507.5/9846, exon 9 of 10)",11,78223815,78225909,2095,1,"57558","ENST00000656562.1",-3411,"ENSG00000118369","USP35","ubiquitin specific peptidase 35"
"chr11",78224959,78225473,515,"*","chr11_78224959_78225473",-2.08703199658583,1.81848702674176e-05,"Promoter (1-2kb)",11,78223815,78225909,2095,1,"57558","ENST00000656562.1",1144,"ENSG00000118369","USP35","ubiquitin specific peptidase 35"
"chr11",78298086,78298677,592,"*","chr11_78298086_78298677",-1.34785684897382,0.00024210576635351,"Promoter (1-2kb)",11,78296826,78319744,22919,1,"105369402","ENST00000716182.1",1260,NA,"LOC105369402","uncharacterized LOC105369402"
"chr11",78666564,78667118,555,"*","chr11_78666564_78667118",2.09062017879363,6.7454849497531e-08,"Intron (ENST00000278550.12/26011, intron 32 of 33)",11,78657807,78702004,44198,2,"26011","ENST00000530738.1",34886,"ENSG00000149256","TENM4","teneurin transmembrane protein 4"
"chr11",78806119,78806672,554,"*","chr11_78806119_78806672",-1.35817975162625,0.0114403001472388,"Promoter (<=1kb)",11,78770992,78805411,34420,2,"26011","ENST00000533525.1",-708,"ENSG00000149256","TENM4","teneurin transmembrane protein 4"
"chr11",86473457,86474542,1086,"*","chr11_86473457_86474542",-1.34058945176072,9.95203174684372e-08,"Intron (ENST00000758792.1/ENST00000758792.1, intron 2 of 3)",11,86457579,86498124,40546,2,"10873","ENST00000525957.1",23582,"ENSG00000151376","ME3","malic enzyme 3"
"chr11",86735355,86736144,790,"*","chr11_86735355_86736144",1.08479102648785,4.28386675543699e-05,"Promoter (<=1kb)",11,86736206,86765467,29262,1,"102724775","ENST00000669614.1",-62,NA,"LOC102724775","uncharacterized LOC102724775"
"chr11",86888353,86888973,621,"*","chr11_86888353_86888973",1.58840836667804,0.00551369095627689,"Intron (ENST00000532234.5/11098, intron 2 of 4)",11,86857059,86857947,889,2,"8587","ENST00000533071.1",-30406,"ENSG00000255203","OR7E2P","olfactory receptor family 7 subfamily E member 2 pseudogene"
"chr11",87264785,87265599,815,"*","chr11_87264785_87265599",2.27767309629445,1.80410346967737e-07,"Intron (ENST00000340353.11/65084, intron 5 of 13)",11,87318135,87322350,4216,1,"65084","ENST00000531643.1",-52536,"ENSG00000166575","TMEM135","transmembrane protein 135"
"chr11",88320148,88320935,788,"*","chr11_88320148_88320935",1.07780719713245,0.00320923215382416,"3' UTR",11,88299260,88309363,10104,2,"1075","ENST00000678065.1",-10785,"ENSG00000109861","CTSC","cathepsin C"
"chr11",88469581,88470277,697,"*","chr11_88469581_88470277",1.01119608682167,0.00116351491113604,"Distal Intergenic",11,88504576,88524054,19479,1,"100873989","ENST00000526448.1",-34299,"ENSG00000255082","GRM5-AS1","GRM5 antisense RNA 1"
"chr11",88480094,88480672,579,"*","chr11_88480094_88480672",1.21959704045809,0.000470383589473263,"Distal Intergenic",11,88504576,88524054,19479,1,"100873989","ENST00000526448.1",-23904,"ENSG00000255082","GRM5-AS1","GRM5 antisense RNA 1"
"chr11",91981927,91982492,566,"*","chr11_91981927_91982492",1.25622436670741,3.71471723093762e-06,"Distal Intergenic",11,91795307,91803492,8186,1,"105369428","ENST00000581290.1",186620,"ENSG00000255332","LINC02756","long intergenic non-protein coding RNA 2756"
"chr11",92399629,92400407,779,"*","chr11_92399629_92400407",1.67602443680554,0.000256658097479624,"Exon (ENST00000531176.1/ENST00000531176.1, exon 5 of 5)",11,92355186,92524949,169764,1,"120114","ENST00000528921.1",44443,"ENSG00000165323","FAT3","FAT atypical cadherin 3"
"chr11",92424200,92425200,1001,"*","chr11_92424200_92425200",1.73932699323609,1.49003062470362e-06,"Intron (ENST00000525166.6/120114, intron 2 of 27)",11,92355186,92524949,169764,1,"120114","ENST00000528921.1",69014,"ENSG00000165323","FAT3","FAT atypical cadherin 3"
"chr11",92826005,92826628,624,"*","chr11_92826005_92826628",1.80154568231427,4.03567318567551e-08,"Intron (ENST00000525166.6/120114, intron 13 of 27)",11,92844340,92896305,51966,1,"120114","ENST00000533797.1",-17712,"ENSG00000165323","FAT3","FAT atypical cadherin 3"
"chr11",92870133,92870703,571,"*","chr11_92870133_92870703",2.49092847024607,1.21937738783002e-20,"Intron (ENST00000525166.6/120114, intron 22 of 27)",11,92883299,92890862,7564,1,"120114","ENST00000489716.1",-12596,"ENSG00000165323","FAT3","FAT atypical cadherin 3"
"chr11",93059154,93060006,853,"*","chr11_93059154_93060006",1.0410578103071,0.00197691641139059,"Distal Intergenic",11,92969784,92985066,15283,1,"4544","ENST00000528076.1",89370,"ENSG00000134640","MTNR1B","melatonin receptor 1B"
"chr11",93143126,93144316,1191,"*","chr11_93143126_93144316",2.5522946261773,4.40889474608287e-09,"3' UTR",11,93148148,93155488,7341,2,"120103","ENST00000527503.1",11172,"ENSG00000180773","SLC36A4","solute carrier family 36 member 4"
"chr11",94020674,94021351,678,"*","chr11_94020674_94021351",-1.52399069469919,2.13405489447693e-05,"Promoter (<=1kb)",11,94021354,94114208,92855,1,"341208","ENST00000315765.10",-3,"ENSG00000181333","HEPHL1","hephaestin like 1"
"chr11",94185367,94185940,574,"*","chr11_94185367_94185940",2.56730796922499,3.71191475317435e-05,"Promoter (<=1kb)",11,94185439,94279573,94135,1,"105369435","ENST00000655054.1",0,NA,"LOC105369435","uncharacterized LOC105369435"
"chr11",94880124,94880666,543,"*","chr11_94880124_94880666",-1.09983034997692,0.00982728391387467,"Intron (ENST00000545958.1/ENST00000545958.1, intron 1 of 1)",11,94864828,94866765,1938,1,"154810","ENST00000537191.1",15296,"ENSG00000166025","AMOTL1","angiomotin like 1"
"chr11",94938326,94938864,539,"*","chr11_94938326_94938864",1.17892826059016,5.08143402751268e-05,"Distal Intergenic",11,94963342,94970255,6914,2,"51503","ENST00000616442.4",31391,"ENSG00000150316","CWC15","CWC15 spliceosome associated protein homolog"
"chr11",94948120,94948834,715,"*","chr11_94948120_94948834",1.40534943276148,0.000135362069921287,"Distal Intergenic",11,94963342,94970255,6914,2,"51503","ENST00000616442.4",21421,"ENSG00000150316","CWC15","CWC15 spliceosome associated protein homolog"
"chr11",95863449,95864191,743,"*","chr11_95863449_95864191",1.72355480477451,1.62027632973412e-06,"Promoter (1-2kb)",11,95834089,95865646,31558,2,"8898","ENST00000675438.1",1455,"ENSG00000087053","MTMR2","myotubularin related protein 2"
"chr11",96008080,96008693,614,"*","chr11_96008080_96008693",1.40572320177939,1.95141246041684e-05,"Intron (ENST00000524717.6/84441, intron 2 of 4)",11,95887610,95925270,37661,2,"8898","ENST00000470011.5",-82810,"ENSG00000087053","MTMR2","myotubularin related protein 2"
"chr11",96200131,96200757,627,"*","chr11_96200131_96200757",1.48308904067246,7.95776619370673e-08,"Intron (ENST00000524717.6/84441, intron 1 of 4)",11,96341438,96341526,89,1,"100422991","ENST00000582890.3",-140681,"ENSG00000266192","MIR1260B","microRNA 1260b"
"chr11",99522355,99523152,798,"*","chr11_99522355_99523152",1.66438057880783,4.20425417168494e-05,"Intron (ENST00000524871.6/53942, intron 2 of 24)",11,99556139,100356742,800604,1,"53942","ENST00000418526.6",-32987,"ENSG00000149972","CNTN5","contactin 5"
"chr11",100403720,100404331,612,"*","chr11_100403720_100404331",1.56378698586218,3.22419892867794e-09,"Distal Intergenic",11,100191177,100356289,165113,1,"53942","ENST00000524560.1",212543,"ENSG00000149972","CNTN5","contactin 5"
"chr11",100863172,100863873,702,"*","chr11_100863172_100863873",1.07659745573939,3.82378782757664e-05,"Promoter (2-3kb)",11,100865741,100866294,554,2,"105369457","ENST00000836284.1",2421,NA,"LOC105369457","uncharacterized LOC105369457"
"chr11",102170408,102171588,1181,"*","chr11_102170408_102171588",1.62146224127302,7.0256330283523e-13,"Intron (ENST00000282441.10/10413, intron 3 of 8)",11,102162456,102186686,24231,1,"10413","ENST00000526594.1",7952,"ENSG00000137693","YAP1","Yes1 associated transcriptional regulator"
"chr11",102788243,102789812,1570,"*","chr11_102788243_102789812",-1.0501629047259,7.22762296220467e-10,"Exon (ENST00000681643.1/4312, exon 4 of 4)",11,102789401,102792837,3437,2,"4312","ENST00000681643.1",3025,"ENSG00000196611","MMP1","matrix metallopeptidase 1"
"chr11",102797048,102797548,501,"*","chr11_102797048_102797548",-1.39700926311625,0.00014995520173944,"Promoter (<=1kb)",11,102789919,102798160,8242,2,"4312","ENST00000315274.7",612,"ENSG00000196611","MMP1","matrix metallopeptidase 1"
"chr11",103279729,103281728,2000,"*","chr11_103279729_103281728",1.01199779893015,0.000778358873752959,"Promoter (<=1kb)",11,103282157,103287744,5588,1,"79659","ENST00000525306.1",-429,"ENSG00000187240","DYNC2H1","dynein cytoplasmic 2 heavy chain 1"
"chr11",103379509,103380550,1042,"*","chr11_103379509_103380550",1.03680982932806,0.0038247976510206,"Intron (ENST00000375735.7/79659, intron 83 of 88)",11,103358243,103479345,121103,1,"79659","ENST00000533197.1",21266,"ENSG00000187240","DYNC2H1","dynein cytoplasmic 2 heavy chain 1"
"chr11",103633224,103633947,724,"*","chr11_103633224_103633947",1.82663696795064,3.54358999687092e-07,"Intron (ENST00000812822.1/105369463, intron 1 of 2)",11,103558118,103639086,80969,2,"105369463","ENST00000812822.1",5139,NA,"LOC105369463","uncharacterized LOC105369463"
"chr11",103714030,103714683,654,"*","chr11_103714030_103714683",1.53177556005652,0.0295348818956132,"Intron (ENST00000812819.1/105369463, intron 1 of 2)",11,103558118,103639086,80969,2,"105369463","ENST00000812822.1",-74944,NA,"LOC105369463","uncharacterized LOC105369463"
"chr11",103730080,103731079,1000,"*","chr11_103730080_103731079",1.42123920092294,0.000145792632521374,"Intron (ENST00000812819.1/105369463, intron 1 of 2)",11,103649958,103803135,153178,2,"105369463","ENST00000812820.1",72056,NA,"LOC105369463","uncharacterized LOC105369463"
