"seqnames","start","end","width","strand","peak_id","log2FoldChange","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr14",77849571,77850245,675,"*","chr14_77849571_77850245",1.46232096641686,2.91161487966634e-06,"Intron (ENST00000238561.10/57143, intron 3 of 10)",14,77800139,77933952,133814,1,"57143","ENST00000341211.5",49432,"ENSG00000063761","ADCK1","aarF domain containing kinase 1"
"chr14",79092302,79093983,1682,"*","chr14_79092302_79093983",1.55768680441239,2.39398398113878e-07,"Intron (ENST00000634499.2/9369, intron 16 of 21)",14,79072167,79074767,2601,2,"124903353","ENST00000556145.1",-17535,NA,"LOC124903353","uncharacterized LOC124903353"
"chr14",79544586,79545138,553,"*","chr14_79544586_79545138",2.21953526141535,0.0153194302469608,"Intron (ENST00000634499.2/9369, intron 17 of 21)",14,79611418,79633311,21894,2,"105370583","ENST00000553812.1",88173,NA,"LOC105370583","uncharacterized LOC105370583"
"chr14",80271333,80271874,542,"*","chr14_80271333_80271874",-1.70036244816477,7.86172277876614e-06,"Intron (ENST00000553979.1/100628307, intron 2 of 8)",14,80197530,80231054,33525,2,"1734","ENST00000557010.5",-40279,"ENSG00000211448","DIO2","iodothyronine deiodinase 2"
"chr14",81446020,81447454,1435,"*","chr14_81446020_81447454",1.05318242088494,0.0476039156620198,"Promoter (2-3kb)",14,81442004,81450359,8356,2,"100506700","ENST00000656095.1",2905,NA,"LINC02308","long intergenic non-protein coding RNA 2308"
"chr14",83473394,83474229,836,"*","chr14_83473394_83474229",1.14176749526546,0.00533976526437582,"Distal Intergenic",14,83018208,83043640,25433,2,"105370600","ENST00000716915.1",-429754,"ENSG00000258426","LOC105370600","uncharacterized LOC105370600"
"chr14",83485518,83486070,553,"*","chr14_83485518_83486070",-1.17356037799621,0.000456407913053736,"Exon (ENST00000763079.1/ENST00000763079.1, exon 4 of 4)",14,83903437,83915163,11727,2,"102724338","ENST00000655329.1",429093,"ENSG00000258532","LINC02305","long intergenic non-protein coding RNA 2305"
"chr14",84783356,84784057,702,"*","chr14_84783356_84784057",1.22138014870395,0.000241688274028752,"Distal Intergenic",14,85172070,85189105,17036,2,"105370604","ENST00000725281.1",405048,NA,"LOC105370604","uncharacterized LOC105370604"
"chr14",85439940,85441143,1204,"*","chr14_85439940_85441143",3.02717219231264,1.15236187493242e-22,"Intron (ENST00000557547.1/ENST00000557547.1, intron 1 of 4)",14,85414333,85419864,5532,1,"100996280","ENST00000668320.2",25607,"ENSG00000259107","LINC00911","long intergenic non-protein coding RNA 911"
"chr14",85991062,85991604,543,"*","chr14_85991062_85991604",-1.10057486248401,0.00542239412917769,"Intron (ENST00000665938.1/101928767, intron 1 of 1)",14,85983946,86129778,145833,1,"101928767","ENST00000553668.2",7116,"ENSG00000258733","LINC02328","long intergenic non-protein coding RNA 2328"
"chr14",86022053,86022705,653,"*","chr14_86022053_86022705",1.141952149204,7.9680381365376e-05,"Intron (ENST00000665938.1/101928767, intron 1 of 1)",14,86014647,86060342,45696,2,"102724380","ENST00000669427.1",37637,"ENSG00000258912","LINC02316","long intergenic non-protein coding RNA 2316"
"chr14",86847090,86847650,561,"*","chr14_86847090_86847650",1.55013764198023,1.01460841798476e-05,"Intron (ENST00000821551.1/ENST00000821551.1, intron 2 of 3)",14,86905778,86922755,16978,1,"283585","ENST00000557527.1",-58128,"ENSG00000258804","LINC01148","long intergenic non-protein coding RNA 1148"
"chr14",88727001,88727577,577,"*","chr14_88727001_88727577",-1.14475739469566,0.0017576050636109,"Intron (ENST00000554922.6/161436, intron 7 of 43)",14,88621757,88715130,93374,2,"161436","ENST00000553281.5",-11871,"ENSG00000165521","EML5","EMAP like 5"
"chr14",88765049,88765588,540,"*","chr14_88765049_88765588",1.31833567613321,4.16321870088425e-05,"Intron (ENST00000554922.6/161436, intron 1 of 43)",14,88615818,88792503,176686,2,"161436","ENST00000380664.9",26915,"ENSG00000165521","EML5","EMAP like 5"
"chr14",88841501,88842218,718,"*","chr14_88841501_88842218",1.25119119565586,0.000303548699173132,"Promoter (<=1kb)",14,88841485,88875107,33623,1,"123016","ENST00000557580.3",16,"ENSG00000165533","TTC8","tetratricopeptide repeat domain 8"
"chr14",88848186,88849048,863,"*","chr14_88848186_88849048",1.65853190958921,4.62112396035962e-05,"Intron (ENST00000556077.5/123016, intron 8 of 8)",14,88841485,88875107,33623,1,"123016","ENST00000557580.3",6701,"ENSG00000165533","TTC8","tetratricopeptide repeat domain 8"
"chr14",89276270,89276848,579,"*","chr14_89276270_89276848",2.76517356267992,1.35046165284038e-12,"Intron (ENST00000345097.8/1112, intron 4 of 6)",14,89180759,89223342,42584,2,"1112","ENST00000555010.1",-52928,"ENSG00000053254","FOXN3","forkhead box N3"
"chr14",89371434,89372715,1282,"*","chr14_89371434_89372715",1.18649024723741,0.000244170140155733,"Intron (ENST00000345097.8/1112, intron 2 of 6)",14,89349533,89351321,1789,2,"1112","ENST00000557261.1",-20113,"ENSG00000053254","FOXN3","forkhead box N3"
"chr14",89437356,89437905,550,"*","chr14_89437356_89437905",1.36881422193942,0.000657703984852,"Intron (ENST00000345097.8/1112, intron 1 of 6)",14,89417354,89419793,2440,1,"400236","ENST00000555562.1",20002,"ENSG00000258920","FOXN3-AS1","FOXN3 antisense RNA 1"
"chr14",89518954,89519512,559,"*","chr14_89518954_89519512",1.45440567178428,5.26964115640637e-08,"Intron (ENST00000345097.8/1112, intron 1 of 6)",14,89412313,89494185,81873,2,"1112","ENST00000553904.1",-24769,"ENSG00000053254","FOXN3","forkhead box N3"
"chr14",91222800,91223493,694,"*","chr14_91222800_91223493",1.27440117217352,1.26592627656995e-05,"Intron (ENST00000520328.5/80017, intron 14 of 14)",14,91215857,91224822,8966,1,"80017","ENST00000523576.1",6943,"ENSG00000133943","DGLUCY","D-glutamate cyclase"
"chr14",91360861,91362161,1301,"*","chr14_91360861_91362161",-1.45070367156562,4.00799753141034e-07,"Intron (ENST00000389857.11/440193, intron 3 of 29)",14,91338054,91338856,803,2,"440193","ENST00000554051.1",-22005,"ENSG00000015133","CCDC88C","coiled-coil domain containing 88C"
"chr14",91452063,91453565,1503,"*","chr14_91452063_91453565",1.20770955242043,0.000331341290217032,"Intron (ENST00000801789.1/124903361, intron 3 of 4)",14,91458330,91461684,3355,2,"55671","ENST00000557382.1",8119,"ENSG00000100796","PPP4R3A","protein phosphatase 4 regulatory subunit 3A"
"chr14",92280776,92281332,557,"*","chr14_92280776_92281332",1.55511250293515,6.75094832262136e-05,"Distal Intergenic",14,92287239,92315406,28168,1,"105370627","ENST00000826664.1",-5907,NA,"LOC105370627","uncharacterized LOC105370627"
"chr14",92283635,92284438,804,"*","chr14_92283635_92284438",1.81824667788563,7.33790667976219e-05,"Promoter (2-3kb)",14,92287239,92315406,28168,1,"105370627","ENST00000826664.1",-2801,NA,"LOC105370627","uncharacterized LOC105370627"
"chr14",92564958,92565999,1042,"*","chr14_92564958_92565999",1.70728109504309,3.69746621766754e-08,"Intron (ENST00000216487.12/79890, intron 2 of 9)",14,92555840,92616028,60189,1,"79890","ENST00000556385.5",9118,"ENSG00000100599","RIN3","Ras and Rab interactor 3"
"chr14",92649823,92650415,593,"*","chr14_92649823_92650415",-1.72540427724227,4.69421929590609e-06,"Promoter (<=1kb)",14,92650918,92652115,1198,1,"79890","ENST00000553992.1",-503,"ENSG00000100599","RIN3","Ras and Rab interactor 3"
"chr14",93942974,93943540,567,"*","chr14_93942974_93943540",1.61018656006547,4.82451572710818e-06,"Promoter (2-3kb)",14,93934167,93940495,6329,2,"51676","ENST00000553883.1",-2479,"ENSG00000100628","ASB2","ankyrin repeat and SOCS box containing 2"
"chr14",95106881,95107446,566,"*","chr14_95106881_95107446",-1.29135016871199,2.34471945721357e-05,"Promoter (<=1kb)",14,95106080,95107773,1694,2,"23405","ENST00000556681.1",327,"ENSG00000100697","DICER1","dicer 1, ribonuclease III"
"chr14",95205861,95207091,1231,"*","chr14_95205861_95207091",1.74289033075498,2.60695452947687e-05,"Intron (ENST00000298912.9/79789, intron 8 of 12)",14,95191530,95210851,19322,2,"79789","ENST00000556454.1",3760,"ENSG00000165959","CLMN","calmin"
"chr14",95915183,95915985,803,"*","chr14_95915183_95915985",1.02325024291345,0.0130304426479686,"Intron (ENST00000687554.1/100507043, intron 2 of 2)",14,95876832,95925571,48740,1,"100507043","ENST00000503525.3",38351,"ENSG00000250366","TUNAR","transmembrane neural differentiation associated intracellular calcium regulator"
"chr14",95938810,95939776,967,"*","chr14_95938810_95939776",1.33674433318723,0.000804207740807859,"Distal Intergenic",14,95876832,95925571,48740,1,"100507043","ENST00000503525.3",61978,"ENSG00000250366","TUNAR","transmembrane neural differentiation associated intracellular calcium regulator"
"chr14",96176175,96177309,1135,"*","chr14_96176175_96177309",-1.18314444812885,1.1225532647212e-07,"Distal Intergenic",14,96204679,96244166,39488,1,"624","ENST00000542454.2",-27370,"ENSG00000168398","BDKRB2","bradykinin receptor B2"
"chr14",96409631,96410683,1053,"*","chr14_96409631_96410683",1.03782253758762,0.0134907345208503,"Intron (ENST00000267584.9/122481, intron 4 of 17)",14,96398198,96421566,23369,1,"122481","ENST00000554313.1",11433,"ENSG00000140057","AK7","adenylate kinase 7"
"chr14",96574198,96574913,716,"*","chr14_96574198_96574913",-1.31164274010012,8.66866444915708e-07,"Distal Intergenic",14,96562458,96565106,2649,1,"10914","ENST00000555508.1",11740,"ENSG00000090060","PAPOLA","poly(A) polymerase alpha"
"chr14",97179487,97180847,1361,"*","chr14_97179487_97180847",-1.01706538058347,0.0259397978465137,"Exon (ENST00000686738.3/ENST00000686738.3, exon 1 of 4)",14,97154877,97173958,19082,1,"105370648","ENST00000717122.1",24610,"ENSG00000259110","LINC02304","long intergenic non-protein coding RNA 2304"
"chr14",99271980,99272586,607,"*","chr14_99271980_99272586",-1.33280048279196,2.88779994510408e-07,"Promoter (<=1kb)",14,99169287,99272197,102911,2,"64919","ENST00000357195.8",0,"ENSG00000127152","BCL11B","BCL11 transcription factor B"
"chr14",99274345,99275176,832,"*","chr14_99274345_99275176",-1.67944200783472,5.10722228359663e-07,"Promoter (2-3kb)",14,99169287,99272197,102911,2,"64919","ENST00000357195.8",-2148,"ENSG00000127152","BCL11B","BCL11 transcription factor B"
"chr14",99277250,99278034,785,"*","chr14_99277250_99278034",-1.61052710835251,0.000119930212698911,"Exon (ENST00000833184.1/ENST00000833184.1, exon 1 of 2)",14,99169287,99272197,102911,2,"64919","ENST00000357195.8",-5053,"ENSG00000127152","BCL11B","BCL11 transcription factor B"
"chr14",99700341,99701550,1210,"*","chr14_99700341_99701550",1.09145837988163,0.002160453783424,"Intron (ENST00000261835.8/10858, intron 5 of 14)",14,99705997,99727300,21304,1,"10858","ENST00000554176.5",-4447,"ENSG00000036530","CYP46A1","cytochrome P450 family 46 subfamily A member 1"
"chr14",99821618,99822466,849,"*","chr14_99821618_99822466",2.11742903272126,2.57194799726557e-12,"Intron (ENST00000554479.5/2009, intron 1 of 10)",14,99809451,99865597,56147,1,"2009","ENST00000553720.5",12167,"ENSG00000066629","EML1","EMAP like 1"
"chr14",99837614,99839467,1854,"*","chr14_99837614_99839467",1.10763193787111,0.00112472579224441,"Promoter (<=1kb)",14,99839042,99865630,26589,1,"2009","ENST00000556947.1",0,"ENSG00000066629","EML1","EMAP like 1"
"chr14",100017526,100018087,562,"*","chr14_100017526_100018087",2.00536642860899,4.46303072051433e-11,"Promoter (1-2kb)",14,100019382,100140117,120736,1,"51466","ENST00000544450.6",-1295,"ENSG00000196405","EVL","Enah/Vasp-like"
"chr14",100362037,100363113,1077,"*","chr14_100362037_100363113",1.36834911144005,5.7475932243686e-06,"Promoter (<=1kb)",14,100352883,100361923,9041,2,"7453","ENST00000554084.5",-114,"ENSG00000140105","WARS1","tryptophanyl-tRNA synthetase 1"
"chr14",100391693,100392720,1028,"*","chr14_100391693_100392720",1.26388376656355,5.57642700189675e-06,"Intron (ENST00000555775.5/79446, intron 1 of 5)",14,100382000,100530290,148291,1,"79446","ENST00000542471.2",9693,"ENSG00000176473","WDR25","WD repeat domain 25"
"chr14",100586301,100587405,1105,"*","chr14_100586301_100587405",-1.59901878851054,1.02868239517086e-05,"Promoter (<=1kb)",14,100537147,100587417,50271,2,"57596","ENST00000554140.3",12,"ENSG00000183092","BEGAIN","brain enriched guanylate kinase associated"
"chr14",100949431,100950496,1066,"*","chr14_100949431_100950496",1.02884654567156,0.000788512876584976,"Promoter (<=1kb)",14,100949833,100949904,72,1,"767577","ENST00000362705.1",0,"ENSG00000199575","SNORD114-1","small nucleolar RNA, C/D box 114-1"
"chr14",100989675,100990412,738,"*","chr14_100989675_100990412",1.01177021486006,0.00281078825433002,"Promoter (<=1kb)",14,100990091,100990160,70,1,"767610","ENST00000364819.1",0,"ENSG00000201689","SNORD114-29","small nucleolar RNA, C/D box 114-29"
"chr14",101920134,101921050,917,"*","chr14_101920134_101921050",-1.92318543443479,6.50088516862298e-10,"Promoter (2-3kb)",14,101917769,101925449,7681,1,"5527","ENST00000554147.1",2365,"ENSG00000078304","PPP2R5C","protein phosphatase 2 regulatory subunit B'gamma"
"chr14",102799624,102800166,543,"*","chr14_102799624_102800166",2.68876149171964,5.98966642503161e-07,"Intron (ENST00000392745.8/7187, intron 1 of 11)",14,102777618,102871953,94336,1,"7187","ENST00000560463.5",22006,"ENSG00000131323","TRAF3","TNF receptor associated factor 3"
"chr14",103503864,103504389,526,"*","chr14_103503864_103504389",-1.75237988805173,1.789762676749e-05,"Downstream (<=300bp)",14,103498865,103503827,4963,1,"4140","ENST00000555235.1",4999,"ENSG00000075413","MARK3","microtubule affinity regulating kinase 3"
"chr14",103558104,103558664,561,"*","chr14_103558104_103558664",-1.38728467451382,0.00614322517515115,"3' UTR",14,103561896,103657734,95839,1,"3831","ENST00000557172.5",-3232,"ENSG00000126214","KLC1","kinesin light chain 1"
"chr14",103746682,103747240,559,"*","chr14_103746682_103747240",-1.01767307298581,0.000161402584071425,"Promoter (<=1kb)",14,103746374,103747384,1011,2,"23368","ENST00000555183.1",144,"ENSG00000088808","PPP1R13B","protein phosphatase 1 regulatory subunit 13B"
"chr14",103904458,103905276,819,"*","chr14_103904458_103905276",-1.1587069155469,0.00152372541366604,"Distal Intergenic",14,103912516,103914142,1627,2,"9556","ENST00000554287.1",8866,"ENSG00000156411","ATP5MJ","ATP synthase membrane subunit j"
"chr14",104016856,104017680,825,"*","chr14_104016856_104017680",1.71784198411604,6.86194910082649e-06,"Intron (ENST00000409874.9/122402, intron 22 of 35)",14,104005156,104007180,2025,1,"122402","ENST00000466378.1",11700,"ENSG00000156414","TDRD9","tudor domain containing 9"
"chr14",104805222,104805779,558,"*","chr14_104805222_104805779",-1.06600899479718,5.66950066332424e-05,"Distal Intergenic",14,104801101,104804712,3612,1,"100128927","ENST00000342537.8",4121,"ENSG00000179627","ZBTB42","zinc finger and BTB domain containing 42"
"chr14",105032285,105033085,801,"*","chr14_105032285_105033085",1.18603985693001,8.83084667789501e-05,"Promoter (<=1kb)",14,105032857,105099560,66704,1,"102723354","ENST00000823354.1",0,NA,"LINC02298","long intergenic non-protein coding RNA 2298"
"chr14",105254740,105255512,773,"*","chr14_105254740_105255512",1.12547779007789,0.000554601576576334,"Intron (ENST00000379937.6/2972, intron 3 of 16)",14,105209289,105249404,40116,2,"2972","ENST00000446501.6",-5336,"ENSG00000185024","BRF1","BRF1 general transcription factor IIIB subunit"
"chr14",105589084,105590020,937,"*","chr14_105589084_105590020",2.76296395789216,6.16211596568495e-14,"Distal Intergenic",14,105621116,105621180,65,1,"102465871","ENST00000616769.1",-31096,"ENSG00000274172","MIR8071-1","microRNA 8071-1"
"chr14",105710451,105710988,538,"*","chr14_105710451_105710988",3.28229476483269,2.35259462789695e-13,"Exon (ENST00000771408.1/ENST00000771408.1, exon 1 of 1)",14,105640168,105640232,65,1,"102466889","ENST00000616772.1",70283,"ENSG00000277030","MIR8071-2","microRNA 8071-2"
"chr15",27222353,27222917,565,"*","chr15_27222353_27222917",1.2246060307178,0.000350092160909192,"Intron (ENST00000615808.5/2567, intron 3 of 9)",15,27271542,27527515,255974,1,"2567","ENST00000554696.5",-48625,"ENSG00000182256","GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3"
"chr15",27414392,27414954,563,"*","chr15_27414392_27414954",1.7760663699556,1.78402945681485e-07,"Intron (ENST00000615808.5/2567, intron 5 of 9)",15,27328817,27350396,21580,1,"2567","ENST00000557596.1",85575,"ENSG00000182256","GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3"
"chr15",27490810,27492669,1860,"*","chr15_27490810_27492669",2.2116996298215,3.24136658286034e-14,"Intron (ENST00000615808.5/2567, intron 6 of 9)",15,27519972,27530920,10949,1,"2567","ENST00000451330.2",-27303,"ENSG00000182256","GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3"
"chr15",27564863,27566141,1279,"*","chr15_27564863_27566141",1.55466197393687,8.95032282320325e-08,"Distal Intergenic",15,27519972,27530920,10949,1,"2567","ENST00000451330.2",44891,"ENSG00000182256","GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3"
"chr15",27601465,27602009,545,"*","chr15_27601465_27602009",1.71676347954329,7.12622508018752e-07,"Intron (ENST00000786844.1/ENST00000786844.1, intron 1 of 1)",15,27519972,27530920,10949,1,"2567","ENST00000451330.2",81493,"ENSG00000182256","GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3"
"chr15",27744554,27745145,592,"*","chr15_27744554_27745145",2.28770719810123,1.50173913581842e-12,"Distal Intergenic",15,27519972,27530920,10949,1,"2567","ENST00000451330.2",224582,"ENSG00000182256","GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3"
"chr15",27817200,27817718,519,"*","chr15_27817200_27817718",-2.63554119341749,3.04523614845537e-08,"Intron (ENST00000353809.9/4948, intron 22 of 22)",15,28018412,28099293,80882,2,"4948","ENST00000431101.1",281575,"ENSG00000104044","OCA2","OCA2 melanosomal transmembrane protein"
"chr15",27935770,27936357,588,"*","chr15_27935770_27936357",1.0478340889815,0.00425055440200467,"Intron (ENST00000353809.9/4948, intron 17 of 22)",15,28018412,28099293,80882,2,"4948","ENST00000431101.1",162936,"ENSG00000104044","OCA2","OCA2 melanosomal transmembrane protein"
"chr15",28114866,28115751,886,"*","chr15_28114866_28115751",-1.44926425676507,2.11474091426277e-05,"Promoter (1-2kb)",15,28111762,28113717,1956,2,"8924","ENST00000562136.1",-1149,"ENSG00000128731","HERC2","HECT and RLD domain containing E3 ubiquitin protein ligase 2"
"chr15",29043625,29044225,601,"*","chr15_29043625_29044225",1.26210122722838,7.75314219759062e-07,"Promoter (<=1kb)",15,29044324,29054675,10352,1,"321","ENST00000558358.1",-99,"ENSG00000034053","APBA2","amyloid beta precursor protein binding family A member 2"
"chr15",29690811,29691886,1076,"*","chr15_29690811_29691886",1.61710560399761,4.88821858808875e-07,"Intron (ENST00000841149.1/100130111, intron 2 of 2)",15,29675931,29705804,29874,1,"100130111","ENST00000841149.1",14880,"ENSG00000256802","LCIIAR","lung cancer immune cell infiltration associated lncRNA"
"chr15",29736246,29737455,1210,"*","chr15_29736246_29737455",1.033325774195,0.004274532823882,"Exon (ENST00000346128.10/7082, exon 11 of 28)",15,29732134,29732933,800,2,"7082","ENST00000462916.1",-3313,"ENSG00000104067","TJP1","tight junction protein 1"
"chr15",29784353,29785745,1393,"*","chr15_29784353_29785745",1.67839092845317,5.04673602808021e-07,"Intron (ENST00000346128.10/7082, intron 2 of 27)",15,29700152,29821548,121397,2,"7082","ENST00000400011.6",35803,"ENSG00000104067","TJP1","tight junction protein 1"
"chr15",29911585,29912271,687,"*","chr15_29911585_29912271",1.39041175626896,0.00109864626049575,"Intron (ENST00000356107.11/7082, intron 2 of 28)",15,29800496,29956294,155799,2,"7082","ENST00000473741.1",44023,"ENSG00000104067","TJP1","tight junction protein 1"
"chr15",30650012,30650985,974,"*","chr15_30650012_30650985",-1.27334699554492,1.70496867382367e-07,"Intron (ENST00000685924.1/100288637, intron 10 of 14)",15,30646132,30723495,77364,1,"100288637","ENST00000566548.5",3880,"ENSG00000187951","LOC100288637","OTU deubiquitinase 7A pseudogene"
"chr15",31016277,31016989,713,"*","chr15_31016277_31016989",1.98519585882062,7.88290142247316e-08,"Intron (ENST00000665655.1/105370752, intron 1 of 2)",15,31026206,31035970,9765,1,"105370752","ENST00000558755.1",-9217,NA,"LOC105370752","uncharacterized LOC105370752"
"chr15",31352178,31354093,1916,"*","chr15_31352178_31354093",1.53599070167509,1.06771956783251e-14,"Intron (ENST00000307145.4/51621, intron 1 of 1)",15,31366154,31372182,6029,1,"51621","ENST00000558844.1",-12061,"ENSG00000169926","KLF13","KLF transcription factor 13"
"chr15",31402914,31404064,1151,"*","chr15_31402914_31404064",-1.55731406919582,1.38005342163097e-09,"Exon (ENST00000500533.3/105370939, exon 3 of 3)",15,31393575,31435665,42091,1,"51621","ENST00000558225.1",9339,"ENSG00000169926","KLF13","KLF transcription factor 13"
"chr15",32709241,32710145,905,"*","chr15_32709241_32710145",1.95697254680443,3.75730059624824e-06,"Distal Intergenic",15,32718004,32731275,13272,1,"26585","ENST00000560677.5",-7859,"ENSG00000166923","GREM1","gremlin 1, DAN family BMP antagonist"
"chr15",32789872,32791227,1356,"*","chr15_32789872_32791227",1.30662652040506,2.84782672810927e-07,"Intron (ENST00000616417.5/342184, intron 19 of 20)",15,32774323,32860837,86515,2,"342184","ENST00000558882.1",69610,"ENSG00000248905","FMN1","formin 1"
"chr15",33112453,33113257,805,"*","chr15_33112453_33113257",1.51247869339676,0.00112996179760248,"Intron (ENST00000616417.5/342184, intron 4 of 20)",15,32774310,33119381,345072,2,"342184","ENST00000672206.1",6124,"ENSG00000248905","FMN1","formin 1"
"chr15",33621109,33622191,1083,"*","chr15_33621109_33622191",-1.40047555400962,0.000653180827445808,"Intron (ENST00000415757.7/6263, intron 19 of 102)",15,33628508,33629921,1414,1,"6263","ENST00000636753.1",-6317,"ENSG00000198838","RYR3","ryanodine receptor 3"
"chr15",34628000,34629768,1769,"*","chr15_34628000_34629768",2.13305755010715,2.03833512840549e-12,"Intron (ENST00000720817.1/124903462, intron 1 of 1)",15,34588571,34683014,94444,1,"124903462","ENST00000720816.1",39429,NA,"LOC124903462","uncharacterized LOC124903462"
"chr15",35256153,35257058,906,"*","chr15_35256153_35257058",1.26407023923411,0.000165712583885696,"Intron (ENST00000560386.5/89978, intron 3 of 3)",15,35237326,35238062,737,1,"723972","ENST00000559548.2",18827,"ENSG00000293367","ANP32AP1","acidic nuclear phosphoprotein 32 family member A pseudogene 1"
"chr15",35697245,35698280,1036,"*","chr15_35697245_35698280",1.02894140970635,0.000662257474558419,"Intron (ENST00000501169.3/100507466, intron 1 of 2)",15,35694199,35859006,164808,1,"100507466","ENST00000819976.1",3046,"ENSG00000248079","DPH6-DT","DPH6 divergent transcript"
"chr15",36156694,36157552,859,"*","chr15_36156694_36157552",1.23231190312913,0.000467372022453089,"Exon (ENST00000820296.1/102724214, exon 3 of 3)",15,36107072,36110285,3214,1,"102724214","ENST00000820300.1",49622,NA,"LOC102724214","uncharacterized LOC102724214"
"chr15",36312820,36314400,1581,"*","chr15_36312820_36314400",1.28086409731957,4.67663849887177e-05,"Exon (ENST00000780280.1/105370767, exon 2 of 2)",15,36313602,36327255,13654,2,"105370767","ENST00000780280.1",12855,NA,"LOC105370767","uncharacterized LOC105370767"
"chr15",36469518,36470031,514,"*","chr15_36469518_36470031",1.1340953810488,0.0040512430935229,"Promoter (<=1kb)",15,36443537,36471016,27480,2,"105370769","ENST00000558875.1",985,"ENSG00000259737","LOC105370769","uncharacterized LOC105370769"
"chr15",36590801,36591812,1012,"*","chr15_36590801_36591812",2.16386469854533,8.81055093134614e-24,"3' UTR",15,36594869,36709906,115038,1,"84529","ENST00000566807.5",-3057,"ENSG00000186073","CDIN1","CDAN1 interacting nuclease 1"
"chr15",36757383,36757995,613,"*","chr15_36757383_36757995",1.12109051582751,0.000122320857318318,"Promoter (1-2kb)",15,36755945,36809347,53403,1,"84529","ENST00000563167.1",1438,"ENSG00000186073","CDIN1","CDAN1 interacting nuclease 1"
"chr15",38085777,38086341,565,"*","chr15_38085777_38086341",1.18448448877417,5.01849934919345e-06,"Intron (ENST00000728147.1/ENST00000728147.1, intron 2 of 3)",15,38071362,38073096,1735,2,"107984773","ENST00000657585.2",-12681,"ENSG00000236914","LINC01852","long intergenic non-protein coding RNA 1852"
"chr15",38687733,38688564,832,"*","chr15_38687733_38688564",-1.53949528272364,0.000102124493957775,"Intron (ENST00000791581.1/105370775, intron 5 of 5)",15,38696485,38823126,126642,1,"400359","ENST00000645994.2",-7921,"ENSG00000175779","LINC02694","long intergenic non-protein coding RNA 2694"
"chr15",39124954,39125784,831,"*","chr15_39124954_39125784",1.00942357644659,0.00664616816945068,"Promoter (2-3kb)",15,38885365,39128027,242663,2,"105370777","ENST00000824338.1",2243,"ENSG00000259345","LOC105370777","uncharacterized LOC105370777"
"chr15",39156068,39156733,666,"*","chr15_39156068_39156733",1.50669734423266,0.00094874233968488,"Intron (ENST00000644461.1/105370780, intron 2 of 4)",15,39167676,39169863,2188,1,"124900600","ENST00000663018.1",-10943,"ENSG00000175779","LOC124900600","uncharacterized LOC124900600"
"chr15",39164934,39165585,652,"*","chr15_39164934_39165585",1.17841470899346,5.95363976193413e-05,"Promoter (2-3kb)",15,39167676,39169863,2188,1,"124900600","ENST00000663018.1",-2091,"ENSG00000175779","LOC124900600","uncharacterized LOC124900600"
"chr15",39180119,39181569,1451,"*","chr15_39180119_39181569",1.19826831489732,0.00314328553252672,"Exon (ENST00000644461.1/105370780, exon 5 of 5)",15,39176765,39180048,3284,1,"105370780","ENST00000560129.2",3354,NA,"LOC105370780","uncharacterized LOC105370780"
"chr15",39191674,39192410,737,"*","chr15_39191674_39192410",1.62928623383971,7.90631533245142e-07,"Intron (ENST00000824337.1/105370777, intron 1 of 4)",15,38886802,39196004,309203,2,"105370777","ENST00000647271.2",3594,"ENSG00000259345","LOC105370777","uncharacterized LOC105370777"
"chr15",39239425,39240077,653,"*","chr15_39239425_39240077",1.4334466489137,1.15794518504749e-05,"Intron (ENST00000824337.1/105370777, intron 1 of 4)",15,39250681,39252513,1833,1,"400360","ENST00000687272.2",-10604,"ENSG00000175746","LINC02915","long intergenic non-protein coding RNA 2915"
"chr15",39587087,39589294,2208,"*","chr15_39587087_39589294",1.9740159275983,8.25310369716402e-17,"Promoter (<=1kb)",15,39587431,39588785,1355,1,"7057","ENST00000497720.1",0,"ENSG00000137801","THBS1","thrombospondin 1"
"chr15",39592343,39593035,693,"*","chr15_39592343_39593035",1.00736140587392,0.000811958905762892,"Promoter (<=1kb)",15,39593045,39595529,2485,1,"7057","ENST00000484734.1",-10,"ENSG00000137801","THBS1","thrombospondin 1"
"chr15",39594417,39595247,831,"*","chr15_39594417_39595247",1.53369462719654,5.65032841837983e-07,"Promoter (<=1kb)",15,39594068,39595551,1484,1,"7057","ENST00000559746.1",349,"ENSG00000137801","THBS1","thrombospondin 1"
"chr15",39597708,39600437,2730,"*","chr15_39597708_39600437",2.9015809488288,3.93604240571281e-65,"Promoter (<=1kb)",15,39593580,39600926,7347,2,"161835","ENST00000560769.2",489,"ENSG00000150667","FSIP1","fibrous sheath interacting protein 1"
"chr15",40099908,40100410,503,"*","chr15_40099908_40100410",1.11152212208481,0.000101782641433955,"Intron (ENST00000354670.9/90427, intron 4 of 4)",15,40091787,40106086,14300,2,"90427","ENST00000431415.3",5676,"ENSG00000104081","BMF","Bcl2 modifying factor"
