"seqnames","start","end","width","strand","peak_id","log2FoldChange","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr1",75137228,75137730,503,"*","chr1_75137228_75137730",-2.27526416966624,0.00039679379467959,"Promoter (2-3kb)",1,75134388,75161533,27146,1,"431707","ENST00000696555.1",2840,"ENSG00000162624","LHX8","LIM homeobox 8"
"chr1",75614506,75617186,2681,"*","chr1_75614506_75617186",-1.36450590593508,0.000212518506211661,"Promoter (<=1kb)",1,75613652,75615913,2262,2,"204962","ENST00000747021.1",0,"ENSG00000137968","SLC44A5","solute carrier family 44 member 5"
"chr1",76759792,76760389,598,"*","chr1_76759792_76760389",-1.48219706034201,0.00115848605262594,"Intron (ENST00000787316.1/110806286, intron 1 of 1)",1,76757975,76779314,21340,2,"110806286","ENST00000787316.1",18925,NA,"LINC02567","long intergenic non-protein coding RNA 2567"
"chr1",77018677,77019322,646,"*","chr1_77018677_77019322",-2.13464828549597,0.0124517864885342,"Intron (ENST00000318803.6/81849, intron 2 of 4)",1,76995457,77050316,54860,1,"81849","ENST00000488940.1",23220,"ENSG00000117069","ST6GALNAC5","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5"
"chr1",77315953,77316487,535,"*","chr1_77315953_77316487",1.20560909148154,0.0042129162135129,"Intron (ENST00000354567.7/26289, intron 5 of 13)",1,77297855,77340881,43027,1,"26289","ENST00000524494.1",18098,"ENSG00000154027","AK5","adenylate kinase 5"
"chr1",77831920,77833544,1625,"*","chr1_77831920_77833544",1.6924548356342,9.6306354426022e-08,"Intron (ENST00000443751.4/374986, intron 7 of 15)",1,77803389,77862215,58827,1,"374986","ENST00000476203.2",28531,"ENSG00000180488","MIGA1","mitoguardin 1"
"chr1",78038006,78038987,982,"*","chr1_78038006_78038987",1.39396223476082,0.000105623165510487,"Intron (ENST00000476882.1/54810, intron 1 of 2)",1,78045966,78138444,92479,1,"54810","ENST00000370759.4",-6979,"ENSG00000137960","GIPC2","GIPC PDZ domain containing family member 2"
"chr1",78061753,78062283,531,"*","chr1_78061753_78062283",2.95256632222628,8.48541174539535e-05,"Intron (ENST00000476882.1/54810, intron 1 of 2)",1,78045966,78138444,92479,1,"54810","ENST00000370759.4",15787,"ENSG00000137960","GIPC2","GIPC PDZ domain containing family member 2"
"chr1",78104246,78104771,526,"*","chr1_78104246_78104771",1.96107077695698,0.00126689318552065,"Intron (ENST00000370759.4/54810, intron 3 of 5)",1,78045966,78138444,92479,1,"54810","ENST00000370759.4",58280,"ENSG00000137960","GIPC2","GIPC PDZ domain containing family member 2"
"chr1",80417604,80418145,542,"*","chr1_80417604_80418145",2.24998823124033,5.78746966854146e-06,"Distal Intergenic",1,80535755,80646788,111034,1,"101927412","ENST00000418041.5",-117610,"ENSG00000234184","LINC01781","long intergenic non-protein coding RNA 1781"
"chr1",81414368,81415100,733,"*","chr1_81414368_81415100",-1.09746288207095,0.0482484885647663,"Promoter (<=1kb)",1,81414275,81484722,70448,1,"23266","ENST00000674458.1",93,"ENSG00000117114","ADGRL2","adhesion G protein-coupled receptor L2"
"chr1",81423951,81424494,544,"*","chr1_81423951_81424494",-1.05616744192664,0.0332024211672335,"Intron (ENST00000674378.1/23266, intron 2 of 5)",1,81414275,81484722,70448,1,"23266","ENST00000674458.1",9676,"ENSG00000117114","ADGRL2","adhesion G protein-coupled receptor L2"
"chr1",84039598,84040537,940,"*","chr1_84039598_84040537",-1.01605755316569,0.0434632926529489,"Intron (ENST00000646678.1/ENST00000646678.1, intron 1 of 1)",1,84078062,84238498,160437,1,"5567","ENST00000370689.6",-37525,"ENSG00000142875","PRKACB","protein kinase cAMP-activated catalytic subunit beta"
"chr1",84370932,84371459,528,"*","chr1_84370932_84371459",-1.18215712921462,0.00586723634679825,"Promoter (<=1kb)",1,84363688,84371015,7328,2,"391051","ENST00000741398.1",0,NA,"UOX","urate oxidase (pseudogene)"
"chr1",84711910,84712829,920,"*","chr1_84711910_84712829",1.32880442898279,0.00103369368992315,"Intron (ENST00000783432.1/ENST00000783432.1, intron 2 of 2)",1,84666119,84690803,24685,2,"117178","ENST00000422026.1",-21107,"ENSG00000117155","SSX2IP","SSX family member 2 interacting protein"
"chr1",85146802,85147471,670,"*","chr1_85146802_85147471",1.83265355965994,0.0001546526578772,"Intron (ENST00000739550.1/105378821, intron 1 of 2)",1,85143014,85245526,102513,1,"105378821","ENST00000739550.1",3788,NA,"LOC105378821","uncharacterized LOC105378821"
"chr1",85496528,85497443,916,"*","chr1_85496528_85497443",1.01255017337115,0.0462204956646644,"Promoter (<=1kb)",1,85482281,85496281,14001,2,"23576","ENST00000488557.6",-247,"ENSG00000153904","DDAH1","dimethylarginine dimethylaminohydrolase 1"
"chr1",85526883,85527727,845,"*","chr1_85526883_85527727",1.21890983126783,0.00129264233402886,"Intron (ENST00000426972.8/23576, intron 1 of 6)",1,85482281,85496281,14001,2,"23576","ENST00000488557.6",-30602,"ENSG00000153904","DDAH1","dimethylarginine dimethylaminohydrolase 1"
"chr1",85544091,85545373,1283,"*","chr1_85544091_85545373",2.01292583078555,7.1430710966936e-06,"Intron (ENST00000426972.8/23576, intron 1 of 6)",1,85495739,85576858,81120,2,"124904208","ENST00000467666.2",31485,NA,"LOC124904208","uncharacterized LOC124904208"
"chr1",85550708,85551632,925,"*","chr1_85550708_85551632",1.16701391472727,0.000173033109777888,"Intron (ENST00000426972.8/23576, intron 1 of 6)",1,85495739,85576858,81120,2,"124904208","ENST00000467666.2",25226,NA,"LOC124904208","uncharacterized LOC124904208"
"chr1",85583774,85586245,2472,"*","chr1_85583774_85586245",1.02191691474342,3.64904158098045e-11,"Promoter (2-3kb)",1,85581463,85583930,2468,1,"3491","ENST00000675083.1",2311,"ENSG00000142871","CCN1","cellular communication network factor 1"
"chr1",86084435,86085485,1051,"*","chr1_86084435_86085485",2.44048833573517,1.97137683321443e-09,"Intron (ENST00000370571.7/255631, intron 7 of 59)",1,85730082,86156763,426682,2,"255631","ENST00000426639.5",71278,"ENSG00000171502","COL24A1","collagen type XXIV alpha 1 chain"
"chr1",86370498,86371039,542,"*","chr1_86370498_86371039",3.31648310700586,0.00128963372330157,"Promoter (<=1kb)",1,86358344,86371056,12713,2,"57489","ENST00000534092.5",17,"ENSG00000122417","ODF2L","outer dense fiber of sperm tails 2 like"
"chr1",87114921,87116001,1081,"*","chr1_87114921_87116001",1.26083954084568,0.00177665183715005,"Intron (ENST00000370548.3/339524, intron 6 of 7)",1,87129765,87168505,38741,1,"339524","ENST00000469312.6",-13764,"ENSG00000267272","LINC01140","long intergenic non-protein coding RNA 1140"
"chr1",87706067,87707185,1119,"*","chr1_87706067_87707185",1.44219575823921,0.00112464095152561,"Intron (ENST00000642677.1/107985518, intron 2 of 6)",1,87688062,87826734,138673,2,"124904212","ENST00000716031.1",119549,NA,"LOC124904212","uncharacterized LOC124904212"
"chr1",87786740,87788056,1317,"*","chr1_87786740_87788056",1.07636327503862,0.00936666327420313,"Intron (ENST00000642677.1/107985518, intron 2 of 6)",1,87688062,87826734,138673,2,"124904212","ENST00000716031.1",38678,NA,"LOC124904212","uncharacterized LOC124904212"
"chr1",88175140,88176205,1066,"*","chr1_88175140_88176205",1.03009232191846,0.00502839540503236,"Exon (ENST00000731723.1/ENST00000731723.1, exon 4 of 5)",1,87620803,88228297,607495,2,"107985518","ENST00000642677.1",52092,NA,"LOC107985518","uncharacterized LOC107985518"
"chr1",88311160,88312401,1242,"*","chr1_88311160_88312401",1.34504074535219,0.00208271964651473,"Exon (ENST00000737208.1/ENST00000737208.1, exon 1 of 3)",1,87899454,88329083,429630,2,"107985519","ENST00000643530.1",16682,NA,"LINC01773","long intergenic non-protein coding RNA 1773"
"chr1",89262527,89263103,577,"*","chr1_89262527_89263103",-1.23872964064079,0.0184082248977537,"Promoter (<=1kb)",1,89260582,89262274,1693,2,"115362","ENST00000471171.1",-253,"ENSG00000154451","GBP5","guanylate binding protein 5"
"chr1",89974800,89976056,1257,"*","chr1_89974800_89976056",1.05137525109722,0.017274829599585,"Intron (ENST00000791459.1/105378847, intron 2 of 4)",1,89993593,89994321,729,2,"492303","ENST00000380526.2",18265,NA,"GEMIN8P4","gem nuclear organelle associated protein 8 pseudogene 4"
"chr1",89978474,89979237,764,"*","chr1_89978474_89979237",1.18290586689901,0.000915179704369121,"Intron (ENST00000791459.1/105378847, intron 2 of 4)",1,89993593,89994321,729,2,"492303","ENST00000380526.2",15084,NA,"GEMIN8P4","gem nuclear organelle associated protein 8 pseudogene 4"
"chr1",90416973,90417603,631,"*","chr1_90416973_90417603",1.05440092243182,0.0106190682447932,"Promoter (2-3kb)",1,90377942,90420085,42144,2,"105378850","ENST00000762859.1",2482,NA,"LOC105378850","uncharacterized LOC105378850"
"chr1",91075420,91076417,998,"*","chr1_91075420_91076417",-1.67379889169735,0.00191224712091076,"Distal Intergenic",1,90916185,91022272,106088,2,"84146","ENST00000361321.5",-53148,"ENSG00000122482","ZNF644","zinc finger protein 644"
"chr1",91537107,91537810,704,"*","chr1_91537107_91537810",1.68496561866193,0.000442138471850527,"Intron (ENST00000833639.1/102723436, intron 4 of 6)",1,91513127,91520280,7154,1,"8317","ENST00000486509.1",23980,"ENSG00000097046","CDC7","cell division cycle 7"
"chr1",91574597,91575485,889,"*","chr1_91574597_91575485",1.61114257256561,5.69239087406342e-05,"Distal Intergenic",1,91511685,91569463,57779,2,"102723436","ENST00000833639.1",-5134,NA,"LOC102723436","uncharacterized LOC102723436"
"chr1",91712898,91713859,962,"*","chr1_91712898_91713859",-1.10972618912479,0.00421171080678935,"Promoter (<=1kb)",1,91695490,91712363,16874,2,"7049","ENST00000470600.1",-535,"ENSG00000069702","TGFBR3","transforming growth factor beta receptor 3"
"chr1",91768737,91769773,1037,"*","chr1_91768737_91769773",1.71459032618911,2.65388913470464e-06,"Promoter (2-3kb)",1,91727777,91766432,38656,2,"7049","ENST00000468996.2",-2305,"ENSG00000069702","TGFBR3","transforming growth factor beta receptor 3"
"chr1",92277028,92277573,546,"*","chr1_92277028_92277573",-1.31739868560063,0.00249832004346041,"Intron (ENST00000370360.8/11146, intron 7 of 18)",1,92247062,92271652,24591,2,"11146","ENST00000495852.6",-5376,"ENSG00000174842","GLMN","glomulin, FKBP associated protein"
"chr1",92797380,92798473,1094,"*","chr1_92797380_92798473",1.85141199544755,5.72997307372719e-06,"Distal Intergenic",1,92508696,92792404,283709,2,"7813","ENST00000370331.5",-4976,"ENSG00000067208","EVI5","ecotropic viral integration site 5"
"chr1",92843401,92844735,1335,"*","chr1_92843401_92844735",1.53066341099742,0.000395698703277141,"Promoter (2-3kb)",1,92840719,92840851,133,1,"26782","ENST00000384792.1",2682,"ENSG00000207523","SNORA66","small nucleolar RNA, H/ACA box 66"
"chr1",93518714,93520112,1399,"*","chr1_93518714_93520112",1.38947273648427,0.000158081830281459,"Intron (ENST00000271234.13/54874, intron 2 of 16)",1,93529710,93552579,22870,1,"54874","ENST00000424449.2",-9598,"ENSG00000137942","FNBP1L","formin binding protein 1 like"
"chr1",93669361,93670620,1260,"*","chr1_93669361_93670620",1.45517435663382,3.24362341489005e-06,"Intron (ENST00000260502.11/8412, intron 2 of 11)",1,93561794,93681370,119577,2,"8412","ENST00000370243.1",10750,"ENSG00000137936","BCAR3","BCAR3 adaptor protein, NSP family member"
"chr1",93798254,93798837,584,"*","chr1_93798254_93798837",1.52170761087448,1.73024023878471e-05,"Intron (ENST00000370244.5/8412, intron 2 of 13)",1,93752924,93775444,22521,2,"8412","ENST00000433544.1",-22810,"ENSG00000137936","BCAR3","BCAR3 adaptor protein, NSP family member"
"chr1",93904973,93906256,1284,"*","chr1_93904973_93906256",1.17472256495048,0.00840786897506999,"Promoter (2-3kb)",1,93894644,93908790,14147,2,"2730","ENST00000467772.1",2534,"ENSG00000023909","GCLM","glutamate-cysteine ligase modifier subunit"
"chr1",94017254,94017912,659,"*","chr1_94017254_94017912",-1.5514577411765,0.00536651190425458,"Exon (ENST00000837361.1/ENST00000837361.1, exon 2 of 2)",1,94019400,94021367,1968,2,"24","ENST00000470771.1",3455,"ENSG00000198691","ABCA4","ATP binding cassette subfamily A member 4"
"chr1",94709811,94710396,586,"*","chr1_94709811_94710396",-1.29531113640982,4.91529418366991e-05,"Intron (ENST00000782916.1/ENST00000782916.1, intron 1 of 2)",1,94615892,94679607,63716,2,"101928079","ENST00000782613.1",-30204,"ENSG00000293271","SLC44A3-AS1","SLC44A3 antisense RNA 1"
"chr1",94719838,94720850,1013,"*","chr1_94719838_94720850",-1.81279311213919,0.000465143510649716,"Intron (ENST00000782916.1/ENST00000782916.1, intron 1 of 2)",1,94732133,94742495,10363,2,"101928079","ENST00000424711.1",21645,"ENSG00000293271","SLC44A3-AS1","SLC44A3 antisense RNA 1"
"chr1",94723671,94724401,731,"*","chr1_94723671_94724401",-1.00461178448657,0.0444026396861955,"Intron (ENST00000782916.1/ENST00000782916.1, intron 1 of 2)",1,94732133,94742495,10363,2,"101928079","ENST00000424711.1",18094,"ENSG00000293271","SLC44A3-AS1","SLC44A3 antisense RNA 1"
"chr1",94866401,94867000,600,"*","chr1_94866401_94867000",1.84094037060191,0.000490071800247834,"Promoter (<=1kb)",1,94867331,94895052,27722,1,"126969","ENST00000532670.1",-331,"ENSG00000143036","SLC44A3","solute carrier family 44 member 3"
"chr1",94903205,94904084,880,"*","chr1_94903205_94904084",-1.91229211394401,0.000867968583194249,"Promoter (<=1kb)",1,94897947,94903321,5375,2,"1266","ENST00000487539.1",0,"ENSG00000117519","CNN3","calponin 3"
"chr1",94980257,94981332,1076,"*","chr1_94980257_94981332",1.40159834523753,0.0142520865758351,"3' UTR",1,94962783,94963270,488,1,"729970","ENST00000736314.1",17474,"ENSG00000235501","CNN3-DT","CNN3 divergent transcript"
"chr1",96075669,96077094,1426,"*","chr1_96075669_96077094",-1.04491471491191,0.0483992262354427,"Exon (ENST00000836676.1/ENST00000836676.1, exon 3 of 6)",1,96010696,96022678,11983,1,"102723661","ENST00000631091.1",64973,"ENSG00000237435","LINC02790","long intergenic non-protein coding RNA 2790"
"chr1",96598306,96599217,912,"*","chr1_96598306_96599217",1.27158036591491,0.000981503476713588,"Intron (ENST00000724711.1/ENST00000724711.1, intron 1 of 1)",1,96520923,96524589,3667,1,"105378866","ENST00000743279.1",77383,NA,"LOC105378866","uncharacterized LOC105378866"
"chr1",96703014,96703873,860,"*","chr1_96703014_96703873",1.35463843643989,0.00291109497803584,"Distal Intergenic",1,96721665,96813711,92047,1,"58155","ENST00000482253.5",-17792,"ENSG00000117569","PTBP2","polypyrimidine tract binding protein 2"
"chr1",97005942,97006546,605,"*","chr1_97005942_97006546",1.49908991989272,0.00154597356176294,"Distal Intergenic",1,97095923,97322955,227033,1,"100873932","ENST00000422980.1",-89377,"ENSG00000232878","DPYD-AS1","DPYD antisense RNA 1"
"chr1",97107816,97108734,919,"*","chr1_97107816_97108734",1.23468902687809,0.0094306419133183,"Intron (ENST00000422980.1/100873932, intron 1 of 4)",1,97095923,97322955,227033,1,"100873932","ENST00000422980.1",11893,"ENSG00000232878","DPYD-AS1","DPYD antisense RNA 1"
"chr1",97334378,97334925,548,"*","chr1_97334378_97334925",1.64778930634063,9.35204470284813e-09,"Intron (ENST00000370192.8/1806, intron 16 of 22)",1,97265446,97296147,30702,1,"100873932","ENST00000630798.1",68932,"ENSG00000232878","DPYD-AS1","DPYD antisense RNA 1"
"chr1",97350181,97351164,984,"*","chr1_97350181_97351164",1.51069034170168,1.96796768518665e-05,"Intron (ENST00000370192.8/1806, intron 16 of 22)",1,97265446,97296147,30702,1,"100873932","ENST00000630798.1",84735,"ENSG00000232878","DPYD-AS1","DPYD antisense RNA 1"
"chr1",97943219,97943803,585,"*","chr1_97943219_97943803",1.16806606045642,0.0074094260688511,"Intron (ENST00000646851.1/124904227, intron 4 of 5)",1,97719758,97921049,201292,2,"1806","ENST00000306031.5",-22170,"ENSG00000188641","DPYD","dihydropyrimidine dehydrogenase"
"chr1",98110586,98111160,575,"*","chr1_98110586_98111160",1.10357240894557,0.00152891929633844,"Intron (ENST00000747811.1/124900404, intron 1 of 1)",1,98046234,98054717,8484,2,"400765","ENST00000747905.1",-55869,"ENSG00000225206","MIR137HG","MIR137 host gene"
"chr1",98209951,98210543,593,"*","chr1_98209951_98210543",1.00914292213997,0.00122030086387665,"Promoter (<=1kb)",1,98210435,98271231,60797,1,"729987","ENST00000776603.1",0,"ENSG00000226053","LINC01776","long intergenic non-protein coding RNA 1776"
"chr1",99621227,99621939,713,"*","chr1_99621227_99621939",-1.61958288652674,5.71699424480326e-05,"Intron (ENST00000775735.1/ENST00000775735.1, intron 4 of 4)",1,99472386,99600995,128610,2,"101928270","ENST00000635551.1",-20232,"ENSG00000224445","LINC01708","long intergenic non-protein coding RNA 1708"
"chr1",99671955,99673159,1205,"*","chr1_99671955_99673159",1.13104531099498,0.0228791827545593,"Intron (ENST00000263174.9/54873, intron 3 of 7)",1,99683266,99694541,11276,1,"54873","ENST00000496843.1",-10107,"ENSG00000099260","PALMD","palmdelphin"
"chr1",99730684,99731901,1218,"*","chr1_99730684_99731901",1.73737148170163,5.67921229797936e-06,"Intron (ENST00000646001.2/391059, intron 7 of 16)",1,99710919,99715659,4741,2,"391059","ENST00000492943.1",-15025,"ENSG00000156869","FRRS1","ferric chelate reductase 1"
"chr1",100538707,100540274,1568,"*","chr1_100538707_100540274",-1.77760590615658,0.000143730151462992,"Promoter (<=1kb)",1,100538139,100542021,3883,1,"54112","ENST00000315033.5",568,"ENSG00000181656","GPR88","G protein-coupled receptor 88"
"chr1",100988065,100988634,570,"*","chr1_100988065_100988634",1.91935711277342,7.45211623042978e-06,"Intron (ENST00000850622.1/148867, intron 11 of 12)",1,100961828,100972658,10831,1,"148867","ENST00000370111.4",26237,"ENSG00000162695","SLC30A7","solute carrier family 30 member 7"
"chr1",101174625,101175472,848,"*","chr1_101174625_101175472",1.51220006534805,8.22684305436517e-08,"Exon (ENST00000820555.1/ENST00000820555.1, exon 2 of 2)",1,101163574,101225002,61429,1,"101928334","ENST00000820317.1",11051,"ENSG00000289355","LOC101928334","uncharacterized LOC101928334"
"chr1",102851363,102852125,763,"*","chr1_102851363_102852125",1.17871657331485,0.0457837649595343,"Promoter (1-2kb)",1,102788541,102853803,65263,2,"112268286","ENST00000737066.1",1678,NA,"LOC112268286","uncharacterized LOC112268286"
"chr1",102891847,102892659,813,"*","chr1_102891847_102892659",1.05463699605257,0.0141077992385578,"Intron (ENST00000358392.6/1301, intron 57 of 66)",1,102877700,102884585,6886,2,"1301","ENST00000639098.1",-7262,"ENSG00000060718","COL11A1","collagen type XI alpha 1 chain"
"chr1",102919634,102920200,567,"*","chr1_102919634_102920200",1.66460170357162,4.8919274524306e-08,"Intron (ENST00000358392.6/1301, intron 49 of 66)",1,102877700,102884585,6886,2,"1301","ENST00000639098.1",-35049,"ENSG00000060718","COL11A1","collagen type XI alpha 1 chain"
"chr1",106767955,106768954,1000,"*","chr1_106767955_106768954",1.44373553979596,0.00256890172447855,"Distal Intergenic",1,106817941,106819688,1748,1,"105378889","ENST00000812266.1",-48987,NA,"LINC01661","long intergenic non-protein coding RNA 1661"
"chr1",106924303,106924812,510,"*","chr1_106924303_106924812",1.1291509575693,0.00836503698333573,"Distal Intergenic",1,106818262,106878324,60063,1,"105378889","ENST00000812265.1",106041,NA,"LINC01661","long intergenic non-protein coding RNA 1661"
"chr1",106998307,106998913,607,"*","chr1_106998307_106998913",1.14391132761729,0.0279359770517307,"Distal Intergenic",1,107056674,107059294,2621,1,"55170","ENST00000370078.2",-57761,"ENSG00000198890","PRMT6","protein arginine methyltransferase 6"
"chr1",108053283,108053993,711,"*","chr1_108053283_108053993",-1.08035118186211,0.0138035979370636,"Promoter (2-3kb)",1,108050532,108074493,23962,1,"107985124","ENST00000715660.2",2751,NA,"LINC02785","long intergenic non-protein coding RNA 2785"
"chr1",109083337,109085127,1791,"*","chr1_109083337_109085127",1.34731393447127,0.000283861700012145,"Distal Intergenic",1,109090764,109096934,6171,1,"56900","ENST00000338272.9",-5637,"ENSG00000215717","TMEM167B","transmembrane protein 167B"
"chr1",109188376,109189294,919,"*","chr1_109188376_109189294",-1.19517957352164,0.0131442163731491,"Promoter (<=1kb)",1,109187979,109206781,18803,1,"57535","ENST00000369936.2",397,"ENSG00000116299","ELAPOR1","endosome-lysosome associated apoptosis and autophagy regulator 1"
"chr1",109227838,109228661,824,"*","chr1_109227838_109228661",2.04304658419978,0.00169527283609604,"Promoter (2-3kb)",1,109231158,109235431,4274,1,"6301","ENST00000471705.1",-2497,"ENSG00000031698","SARS1","seryl-tRNA synthetase 1"
"chr1",109892244,109893412,1169,"*","chr1_109892244_109893412",-2.68881416619568,3.82576059172897e-10,"Promoter (2-3kb)",1,109896028,109907393,11366,1,"107985167","ENST00000746665.1",-2616,NA,"LINC01768","long intergenic non-protein coding RNA 1768"
"chr1",109895690,109896401,712,"*","chr1_109895690_109896401",-1.04643883663488,0.0378053484452427,"Promoter (<=1kb)",1,109896028,109907393,11366,1,"107985167","ENST00000746665.1",0,NA,"LINC01768","long intergenic non-protein coding RNA 1768"
"chr1",109931017,109931562,546,"*","chr1_109931017_109931562",1.09051401949879,0.00748836696753192,"Downstream (<=300bp)",1,109915657,109922549,6893,1,"1435","ENST00000526001.1",15360,"ENSG00000184371","CSF1","colony stimulating factor 1"
"chr1",110055449,110055993,545,"*","chr1_110055449_110055993",1.21306744715184,0.00288313278867937,"Intron (ENST00000473429.5/85369, intron 12 of 13)",1,110047573,110048304,732,1,"85369","ENST00000461054.1",7876,"ENSG00000143093","STRIP1","striatin interacting protein 1"
"chr1",110150234,110151196,963,"*","chr1_110150234_110151196",-1.13625472771973,0.00855978962299704,"Promoter (<=1kb)",1,110150494,110202202,51709,1,"388662","ENST00000331565.5",0,"ENSG00000197106","SLC6A17","solute carrier family 6 member 17"
"chr1",110879889,110881420,1532,"*","chr1_110879889_110881420",-1.37445615591234,0.000590510948701555,"Promoter (<=1kb)",1,110880237,110899514,19278,1,"963","ENST00000476408.1",0,"ENSG00000143119","CD53","CD53 molecule"
"chr1",111406181,111406704,524,"*","chr1_111406181_111406704",-2.13560896562307,0.0191129037368979,"Distal Intergenic",1,111415220,111416679,1460,2,"5016","ENST00000494622.1",9975,"ENSG00000085465","OVGP1","oviductal glycoprotein 1"
"chr1",111895349,111896057,709,"*","chr1_111895349_111896057",-2.0338525817876,0.000122816858524602,"Intron (ENST00000369697.5/3752, intron 1 of 5)",1,111909336,111910161,826,1,"100873995","ENST00000441125.1",-13279,"ENSG00000237556","KCND3-AS1","KCND3 antisense RNA 1"
"chr1",112196348,112197182,835,"*","chr1_112196348_112197182",-1.35320063634583,0.00662788322440072,"Intron (ENST00000748382.1/105378909, intron 1 of 3)",1,112233694,112235183,1490,2,"105378909","ENST00000748420.1",38001,"ENSG00000231246","LINC02884","long intergenic non-protein coding RNA 2884"
"chr1",112501702,112502510,809,"*","chr1_112501702_112502510",-1.00232459007557,0.0179516618908375,"Intron (ENST00000256640.9/7482, intron 1 of 4)",1,112508965,112530165,21201,1,"7482","ENST00000369684.5",-6455,"ENSG00000134245","WNT2B","Wnt family member 2B"
"chr1",112803937,112804809,873,"*","chr1_112803937_112804809",-1.39597201293827,0.00383853606379771,"Distal Intergenic",1,112820173,112825733,5561,2,"100996702","ENST00000765285.1",20924,"ENSG00000215866","LINC01356","long intergenic non-protein coding RNA 1356"
"chr1",113912767,113913414,648,"*","chr1_113912767_113913414",1.46010424996606,0.00335362703278119,"3' UTR",1,113907246,113914056,6811,1,"64858","ENST00000697126.1",5521,"ENSG00000118655","DCLRE1B","DNA cross-link repair 1B"
"chr1",115210127,115210882,756,"*","chr1_115210127_115210882",1.05334991192385,0.0140067064612727,"Distal Intergenic",1,115239825,115366937,127113,1,"112840934","ENST00000793538.1",-28943,"ENSG00000228035","NGF-AS1","NGF antisense RNA 1"
"chr1",115322595,115324099,1505,"*","chr1_115322595_115324099",1.05116570014252,8.59397788439426e-05,"Exon (ENST00000793542.1/ENST00000793542.1, exon 3 of 3)",1,115285917,115338249,52333,2,"4803","ENST00000369512.3",14150,"ENSG00000134259","NGF","nerve growth factor"
"chr1",115364058,115365021,964,"*","chr1_115364058_115365021",1.64758513366777,0.0392113139369256,"Promoter (<=1kb)",1,115356660,115364922,8263,2,"112268234","ENST00000661854.2",0,"ENSG00000287103","LOC112268234","uncharacterized LOC112268234"
"chr1",115529187,115530937,1751,"*","chr1_115529187_115530937",-1.03921667561583,0.000557707812689563,"Intron (ENST00000815340.1/124904375, intron 1 of 1)",1,115505543,115534926,29384,1,"124904375","ENST00000815341.1",23644,NA,"LOC124904375","uncharacterized LOC124904375"
"chr1",115975797,115977085,1289,"*","chr1_115975797_115977085",-1.04629887673025,0.023973422487866,"Promoter (<=1kb)",1,115922713,115976810,54098,2,"101928977","ENST00000796558.1",0,NA,"LOC101928977","uncharacterized LOC101928977"
"chr1",115977099,115978066,968,"*","chr1_115977099_115978066",-1.6891068615702,0.000441094063882211,"Promoter (<=1kb)",1,115922523,115977288,54766,2,"101928977","ENST00000796541.1",0,NA,"LOC101928977","uncharacterized LOC101928977"
"chr1",116067167,116068023,857,"*","chr1_116067167_116068023",-1.19812716255418,0.00272017793101134,"3' UTR",1,116032677,116037527,4851,1,"55356","ENST00000481127.1",34490,"ENSG00000163393","SLC22A15","solute carrier family 22 member 15"
"chr1",116286452,116287178,727,"*","chr1_116286452_116287178",2.01808519226278,1.02848591055287e-08,"Distal Intergenic",1,116278606,116278821,216,1,"124904669","ENST00000408113.2",7846,"ENSG00000221040","LOC124904669","small nucleolar RNA U3"
"chr1",117142100,117142732,633,"*","chr1_117142100_117142732",1.74866148887952,1.73502700402794e-07,"Distal Intergenic",1,117128869,117140209,11341,1,"124904387","ENST00000824645.1",13231,NA,"LOC124904387","uncharacterized LOC124904387"
"chr1",117181413,117182136,724,"*","chr1_117181413_117182136",-1.16062452679078,0.0226889544178499,"Intron (ENST00000369458.8/79679, intron 1 of 5)",1,117143587,117173266,29680,2,"79679","ENST00000359008.8",-8147,"ENSG00000134258","VTCN1","V-set domain containing T cell activation inhibitor 1"
"chr1",117312424,117313237,814,"*","chr1_117312424_117313237",1.24838169622052,0.00622251610302014,"Intron (ENST00000664471.1/104355292, intron 2 of 2)",1,117295475,117321331,25857,1,"104355292","ENST00000836691.1",16949,"ENSG00000235202","LINC01525","long intergenic non-protein coding RNA 1525"
"chr1",117828119,117828761,643,"*","chr1_117828119_117828761",1.3381340534739,0.00105027442236093,"Intron (ENST00000844044.1/ENST00000844044.1, intron 2 of 3)",1,117870184,117887733,17550,2,"54834","ENST00000491626.5",58972,"ENSG00000196505","GDAP2","ganglioside induced differentiation associated protein 2"
"chr1",119001724,119002502,779,"*","chr1_119001724_119002502",-1.30583286460734,0.0117032359733977,"Promoter (<=1kb)",1,118993631,119001632,8002,2,"105378933","ENST00000833428.1",-92,"ENSG00000226172","LOC105378933","uncharacterized LOC105378933"
"chr1",119080470,119081077,608,"*","chr1_119080470_119081077",1.55078602994136,0.00015016775386438,"Promoter (1-2kb)",1,119034129,119082541,48413,2,"10352","ENST00000497402.1",1464,"ENSG00000116874","WARS2","tryptophanyl tRNA synthetase 2, mitochondrial"
"chr1",119133945,119135185,1241,"*","chr1_119133945_119135185",2.76899116118846,7.65336778843649e-06,"Intron (ENST00000369426.9/10352, intron 1 of 5)",1,119140391,119238057,97667,1,"101929147","ENST00000667138.1",-5206,"ENSG00000231365","WARS2-AS1","WARS2 antisense RNA 1"
